0.8643975,0.5858589,0
0.8703374,0.5858589,0.0877696
0.8703374,0.5799131,0.0997381
0.8762771,0.5799131,0.1087131
0.8762771,0.5739672,0.1117051
0.8762771,0.5680212,0.1156954
0.8762771,0.5620753,0.1201943
0.8762771,0.5561294,0.1231858
0.882217,0.5561294,0.1261772
0.882217,0.5501835,0.1341642
0.882217,0.5442376,0.1361578
0.882217,0.5382917,0.1441403
0.882217,0.5323458,0.1471329
0.882217,0.5263999,0.1561117
0.882217,0.520454,0.1581046
0.882217,0.5145081,0.1650896
0.882217,0.5085622,0.1689498
0.882217,0.5026163,0.1769318
0.882217,0.4966703,0.1799243
0.882217,0.4907245,0.1849118
0.882217,0.4847786,0.1879035
0.8762771,0.4847786,0.1943616
0.8762771,0.4788327,0.1973537
0.8762771,0.4728867,0.199768
0.8762771,0.4669409,0.2077503
0.8762771,0.460995,0.2117393
0.8703374,0.460995,0.213734
0.8703374,0.455049,0.2224499
0.8703374,0.4491031,0.2264413
0.8643975,0.4491031,0.2284345
0.8643975,0.4431572,0.2316758
0.8643975,0.4372114,0.2356656
0.8643975,0.4312654,0.2481595
0.8643975,0.4253195,0.2509194
0.8584576,0.4193736,0.2569036
0.8584576,0.4134278,0.2619049
0.8584576,0.4074818,0.2717891
0.8584576,0.4015359,0.2747801
0.8584576,0.3896441,0.283757
0.8525178,0.3896441,0.2937317
0.8525178,0.3836982,0.2967226
0.8525178,0.3777523,0.3072098
0.8525178,0.3718064,0.309343
0.8525178,0.3658604,0.3163278
0.8525178,0.3599146,0.3300318
0.8525178,0.3539687,0.3380104
0.8525178,0.3480228,0.3449921
0.8525178,0.3420768,0.3529697
0.8584576,0.3420768,0.3659353
0.8584576,0.336131,0.3749112
0.8643975,0.336131,0.3868791
0.8643975,0.3301851,0.3898721
0.8703374,0.3301851,0.3928653
0.8703374,0.3242392,0.3988479
0.8762771,0.3242392,0.4028368
0.8762771,0.3182932,0.4058289
0.882217,0.3182932,0.408821
0.8881569,0.3182932,0.4207891
0.8940967,0.3182932,0.4257773
0.8940967,0.3123473,0.4327568
0.9000365,0.3123473,0.4347512
0.9059764,0.3123473,0.4413173
0.9119163,0.3123473,0.4535839
0.917856,0.3123473,0.4585657
0.9237959,0.3123473,0.4640269
0.9297358,0.3123473,0.4690165
0.9356756,0.3123473,0.4809847
0.9416154,0.3123473,0.4869691
0.9416154,0.3182932,0.490418
0.9475553,0.3182932,0.4944076
0.9534951,0.3182932,0.5029861
0.9534951,0.3242392,0.5129598
0.9594349,0.3301851,0.5198778
0.9653748,0.3301851,0.522874
0.9653748,0.336131,0.5288537
0.9713147,0.3420768,0.5308479
0.9772545,0.3420768,0.535835
0.9772545,0.3480228,0.5428245
0.9831944,0.3539687,0.5448171
0.9891342,0.3539687,0.5478093
0.995074,0.3658604,0.5538005
1.001014,0.3658604,0.5577876
1.001014,0.3718064,0.5629107
1.001014,0.3777523,0.5659021
1.006954,0.3777523,0.5678967
1.006954,0.3896441,0.5698611
1.012894,0.3896441,0.5728538
1.012894,0.39559,0.5798407
1.018833,0.39559,0.5818356
1.018833,0.4015359,0.586824
1.024773,0.4074818,0.5898118
1.024773,0.4134278,0.593802
1.024773,0.4193736,0.6030627
1.030713,0.4253195,0.6077627
1.036653,0.4372114,0.6120067
1.036653,0.4431572,0.6219089
1.042593,0.4491031,0.6288542
1.042593,0.455049,0.6308514
1.042593,0.460995,0.6348404
1.048533,0.460995,0.6378329
1.048533,0.4669409,0.6438166
1.048533,0.4728867,0.650799
1.048533,0.4788327,0.6537902
1.048533,0.4847786,0.6567838
1.048533,0.4907245,0.6650471
1.048533,0.4966703,0.6730263
1.048533,0.5026163,0.6770149
1.048533,0.5085622,0.6791247
1.048533,0.5145081,0.6903515
1.048533,0.520454,0.6943394
1.054473,0.5263999,0.6988458
1.054473,0.5323458,0.7048325
1.054473,0.5382917,0.7177991
1.054473,0.5442376,0.7554653
1.054473,0.5501835,0.8088918
1.054473,0.5561294,0.8305323

1.072292,0.520454,1.257056
1.072292,0.5145081,1.314031
1.072292,0.5085622,1.325253
1.078232,0.5085622,1.335823
1.084172,0.5085622,1.341807
1.090112,0.5085622,1.344799
1.096051,0.5026163,1.34979
1.101991,0.4966703,1.357765
1.107931,0.4966703,1.361753
1.113871,0.4966703,1.364745
1.119811,0.4966703,1.36674
1.125751,0.4907245,1.376282
1.131691,0.4907245,1.381268
1.14357,0.4907245,1.38426
1.14951,0.4907245,1.391246
1.16139,0.4907245,1.393236
1.16733,0.4907245,1.396228
1.173269,0.4907245,1.403209
1.185149,0.4907245,1.408196
1.191089,0.4907245,1.413183
1.197029,0.4907245,1.423157
1.202969,0.4966703,1.427146
1.208908,0.5026163,1.431135
1.214848,0.5085622,1.434126
1.220788,0.5085622,1.441109
1.226728,0.5145081,1.446096
1.232668,0.5145081,1.449088
1.232668,0.520454,1.453083
1.232668,0.5263999,1.456068
1.238608,0.5323458,1.460058
1.238608,0.5382917,1.467038
1.244547,0.5442376,1.47402
1.244547,0.5501835,1.477012
1.244547,0.5561294,1.483995
1.244547,0.5620753,1.486987
1.244547,0.5680212,1.493969
1.244547,0.5739672,1.496958
1.244547,0.5799131,1.501945
1.244547,0.5858589,1.506934
1.244547,0.5918049,1.510921
1.244547,0.5977507,1.513914
1.244547,0.6036966,1.519898
1.244547,0.6096426,1.523888
1.244547,0.6155885,1.528874
1.244547,0.6215344,1.532863
1.244547,0.6274803,1.539844
1.238608,0.6334262,1.546825
1.238608,0.645318,1.552811
1.232668,0.6512639,1.559791
1.226728,0.6572098,1.564777
1.220788,0.6631557,1.571759
1.220788,0.6691016,1.573753
1.214848,0.6691016,1.576744
1.214848,0.6750475,1.581733
1.208908,0.6809934,1.585724
1.202969,0.6869394,1.591747
1.202969,0.6928852,1.594739
1.197029,0.6928852,1.59773
1.191089,0.6988311,1.601068
1.191089,0.704777,1.608049
1.185149,0.704777,1.614033
1.179209,0.704777,1.616028
1.179209,0.7107229,1.619023
1.173269,0.7166688,1.624007
1.16733,0.7166688,1.627998
1.16139,0.7226148,1.639965
1.15545,0.7226148,1.644951
1.14951,0.7226148,1.648943
1.14357,0.7226148,1.652933
1.131691,0.7285606,1.6639
