0.9452282,0.4086847,5E-06
0.9384641,0.4086847,0.140662
0.9283179,0.4120667,0.157943
0.9215539,0.4177034,0.175002
0.9136624,0.4222129,0.191029
0.905771,0.4301043,0.207629
0.9001341,0.4346138,0.223403
0.8944975,0.4391231,0.239198
0.8911154,0.4470145,0.2575
0.8843513,0.4560334,0.275359
0.8809693,0.4684342,0.291869
0.8764599,0.4797077,0.312221
0.8742052,0.4921085,0.328481
0.8708231,0.5067641,0.344317
0.8674411,0.5202923,0.355815
0.8663137,0.5326931,0.374928
0.8663137,0.545094,0.391925
0.8663137,0.5574948,0.407569
0.8663137,0.5665136,0.4234
0.8663137,0.5744051,0.438992
0.8663137,0.5834239,0.456702
0.8663137,0.5913153,0.472276
0.8685684,0.5980794,0.491909
0.8708231,0.6059709,0.508395
0.8730779,0.6116076,0.526813
0.8764599,0.6172443,0.540017
0.8798419,0.6217537,0.55907
0.8843513,0.6262631,0.573999
0.8899881,0.6296452,0.590117
0.8967521,0.6341546,0.606219
0.9046437,0.6386639,0.623357
0.9125351,0.642046,0.640474
0.9192991,0.6465554,0.656866
0.9283179,0.6510648,0.672625
0.9362094,0.6555741,0.692329
0.9452282,0.6600836,0.707578
0.9531196,0.6634657,0.722351
0.9632658,0.6679751,0.739324
0.9700299,0.6702297,0.758484
0.9756666,0.6724844,0.774597
0.9835581,0.6747391,0.790129
0.9903222,0.6747391,0.806475
0.9982136,0.6747391,0.823813
1.004978,0.6747391,0.840583
1.012869,0.6747391,0.857701
1.021888,0.6747391,0.874344
1.030907,0.6747391,0.890413
1.039926,0.6747391,0.908328
1.050072,0.6747391,0.925413
1.057963,0.6713571,0.940856
1.068109,0.6668477,0.955725
1.074873,0.6623383,0.974943
1.082765,0.6544468,0.99019
1.090656,0.6465554,1.006304
1.09742,0.6375366,1.024369
1.10193,0.6318999,1.039042
1.105312,0.6251357,1.058175
1.108694,0.6172443,1.072116
1.110948,0.6093528,1.090875
1.113203,0.6025888,1.105822
1.115458,0.596952,1.125159
1.117713,0.5913153,1.140913
1.11884,0.5868059,1.156909
1.11884,0.5800418,1.173509
1.119967,0.5744051,1.190221
1.119967,0.5665136,1.207306
1.121095,0.5620042,1.223095
1.121095,0.5563675,1.239738
1.121095,0.5518581,1.257062
1.121095,0.5462213,1.273746
1.121095,0.5405845,1.290514
1.119967,0.5372025,1.305655
1.117713,0.5326931,1.323067
1.115458,0.5270564,1.338769
1.110948,0.5214196,1.356033
1.106439,0.5169103,1.373822
1.103057,0.5124008,1.39005
1.09742,0.5078915,1.406816
1.091784,0.5033821,1.423299
1.086147,0.4988727,1.440058
1.08051,0.4943633,1.456188
1.072619,0.4909812,1.474216
1.068109,0.4864718,1.491011
1.062472,0.4830898,1.505916
1.054581,0.4785804,1.522154
1.04669,0.4751983,1.541509
1.039926,0.4695616,1.556989
1.034289,0.4673069,1.572718
1.026397,0.4639249,1.590363
1.019633,0.4605427,1.606134
1.011742,0.458288,1.624578
1.004978,0.454906,1.641787
0.9970862,0.4526513,1.657162
0.9903222,0.4492693,1.673084
0.9835581,0.4470145,1.692134
0.9790486,0.4447598,1.707959
0.9734119,0.4425052,1.724371
0.9700299,0.4413778,1.740499
0.9666478,0.4391231,1.758367
0.9632658,0.4379958,1.772003
0.9610111,0.4368685,1.791271
0.9576291,0.4346138,1.808756
0.9553743,0.4346138,1.823957
0.954247,0.4334864,1.841008
0.9508649,0.4323591,1.858332
0.9486102,0.4323591,1.874763
0.9452282,0.4323591,1.907319
0.9441008,0.4312316,1.923739
0.9418461,0.4301043,1.941001
0.9384641,0.428977,1.957374
0.9362094,0.4278496,1.973518
0.9317,0.4267223,1.99014
0.9283179,0.4244676,2.006691
0.9260632,0.4233402,2.022918
0.9226812,0.4222129,2.041053
0.9204265,0.4222129,2.056036
0.9192991,0.4210856,2.091227

0.9689026,0.6815032,3.188437
0.9689026,0.693904,3.290906
0.9689026,0.7175784,3.306245
0.9689026,0.7581629,3.324555
0.9689026,0.7942381,3.342454
0.9689026,0.8303133,3.356483
0.9689026,0.8708979,3.374811
0.9689026,0.9081004,3.390758
0.9689026,0.948685,3.40541
0.9689026,0.9723594,3.423495
0.9689026,0.9915243,3.441042
0.9689026,1.00167,3.456755
0.9689026,1.00618,3.474371
0.9689026,1.008434,3.490727
0.9689026,1.010689,3.525503

0.9880675,0.9858875,5.960174
0.9869401,0.9870148,6.225035
0.9835581,0.9937789,6.240594
0.9767939,1.000543,6.256106
0.9689026,1.011817,6.273459
0.954247,1.028727,6.289192
0.935082,1.047892,6.308682
0.9114077,1.069311,6.325264
0.8956248,1.083967,6.340631
0.8820966,1.097495,6.355812
0.8719504,1.106514,6.372892
0.8663137,1.109896,6.392369
0.8629317,1.114405,6.406221
0.860677,1.11666,6.425417
0.8595496,1.120042,6.440755
0.8584223,1.121169,6.456632
0.8584223,1.123424,6.489168

0.9474828,1.034364,7.224037
0.9497375,1.034364,7.358503
0.9621384,1.034364,7.37467
0.9734119,1.034364,7.390451
0.9903222,1.034364,7.406613
1.002723,1.034364,7.422857
1.015124,1.034364,7.440788
1.028652,1.034364,7.455684
1.039926,1.034364,7.475464
1.051199,1.034364,7.491654
1.060218,1.035491,7.506528
1.069237,1.036618,7.525521
1.078255,1.041128,7.540892
1.083892,1.043382,7.556574
1.087274,1.045637,7.573259
1.089529,1.046764,7.59072
1.090656,1.047892,7.605814
1.092911,1.049019,7.641158
1.095166,1.049019,7.657309

0.9767939,0.8201671,8.496583
0.9632658,0.8224218,8.608861
0.9508649,0.8280586,8.624658
0.9339547,0.832568,8.640111
0.9283179,0.8348227,8.657907
0.9204265,0.8370774,8.675291
0.9159171,0.8382047,8.690784
0.9125351,0.8393321,8.706775
0.9114077,0.8404595,8.723054
0.9102803,0.8427141,8.741753
0.909153,0.8438415,8.757592
0.9080257,0.8449689,8.772937
0.9046437,0.8483509,8.790147
0.9012615,0.8506056,8.807478
0.8967521,0.855115,8.823835
0.8899881,0.8630064,8.839943
0.8798419,0.8754073,8.856565
0.8708231,0.8855535,8.872681
0.8663137,0.8923175,8.891731
0.8629317,0.8956996,8.907697
0.8618044,0.8979542,8.923235
0.860677,0.8990816,8.941229
0.8595496,0.900209,8.958388
0.8584223,0.9013363,8.972986
0.8572949,0.9024637,8.989598
0.8561676,0.903591,9.006037

0.9587564,0.8179125,9.695042
0.9610111,0.8179125,9.824642
0.9722846,0.8179125,9.841159
0.995959,0.8179125,9.857814
1.032034,0.8179125,9.873768
1.076001,0.8179125,9.89015
1.116585,0.8179125,9.907416
1.151533,0.8179125,9.923881
1.167316,0.8179125,9.940897
1.19099,0.8190398,9.955661
1.204519,0.8201671,9.975399
1.21241,0.8224218,9.990508
1.215792,0.8246766,10.00657
1.219174,0.825804,10.02438
1.220301,0.8269312,10.04192
1.222556,0.8269312,10.05744
1.223683,0.829186,10.08962

0.9249359,0.5428393,10.81101

0.9993409,0.5428393,11.29427

0.9452282,0.5980794,12.17664
0.9486102,0.5980794,12.40672
0.9531196,0.5980794,12.42266
0.9587564,0.5980794,12.44086
0.9643931,0.5980794,12.45664
0.9689026,0.5980794,12.47235
0.9745393,0.5980794,12.49146
0.9813033,0.5980794,12.50675
0.9869401,0.5980794,12.52283
0.9948315,0.5980794,12.53925
0.9993409,0.5980794,12.55693
1.00385,0.5980794,12.57248
1.006105,0.5980794,12.59196
1.010615,0.5980794,12.60809
1.012869,0.5980794,12.62477
1.017379,0.5958247,12.64086
1.019633,0.5946973,12.65645
1.023015,0.59357,12.67426
1.026397,0.5924426,12.69112
1.027525,0.5913153,12.70616
1.029779,0.5913153,12.72568

1.781721,1.185428,13.9594
