0.5419075,0.08139849,0
0.5419075,0.08369853,0.0274229
0.5442075,0.08599849,0.0344036
0.5557075,0.1388987,0.06949
0.5649076,0.1710988,0.0856134
0.5718075,0.1871988,0.097606
0.5764076,0.2055989,0.1035957
0.5833076,0.2216989,0.1106205
0.5902076,0.2377991,0.1252904
0.5994077,0.2538991,0.1320989
0.6063077,0.2722992,0.1386208
0.6546079,0.3550994,0.1948902
0.6592079,0.3642995,0.20787
0.6638079,0.3711995,0.215006
0.6661079,0.3803996,0.2222217
0.6707079,0.3849996,0.2294592
0.6753079,0.3918996,0.2359838

0.8869087,0.07909845,0.4229869
0.8616085,0.1135986,0.4850024
0.8478086,0.1319987,0.4997478
0.8386085,0.1457987,0.5070014
0.8294086,0.1572988,0.5132071
0.8202085,0.1710988,0.5199875
0.8110084,0.1871988,0.5269713
0.8041084,0.2055989,0.5410596
0.7926083,0.2216989,0.5476261
0.7834083,0.240099,0.5547697
0.7213081,0.3504995,0.6100999
0.7167081,0.3619995,0.6243476
0.7098081,0.3688995,0.6312129
0.7098081,0.3757996,0.6379846
0.707508,0.3803996,0.6449937
0.707508,0.3872996,0.6519164
0.707508,0.3918996,0.6659251

0.7098081,0.4079997,0.8598192
0.7098081,0.4102997,0.9713122
0.6983079,0.4539998,1.012944
0.696008,0.4677999,1.019783
0.6937079,0.4954,1.035273
0.6937079,0.5092,1.047521
0.6937079,0.5253001,1.054532
0.6937079,0.5391001,1.061311
0.6937079,0.5575002,1.068076
0.6937079,0.5736002,1.08218
0.6937079,0.6587006,1.138646
0.6937079,0.6679006,1.144629
0.6937079,0.6771007,1.158644
0.6937079,0.6840007,1.165626
0.696008,0.6909007,1.172608
0.696008,0.7024007,1.17959

