0.1793098,0.7244788,0
0.1793098,0.7094638,0.0460855
0.1793098,0.6944488,0.0824087
0.1793098,0.6794337,0.1206237
0.1821852,0.6644188,0.1515572
0.1821852,0.6494037,0.1744963
0.1850605,0.6343887,0.1984319
0.1850605,0.6193737,0.2213707
0.1850605,0.6043587,0.249296
0.1850605,0.5893437,0.2742303
0.1850605,0.5743287,0.2951731
0.1850605,0.5593137,0.3131256
0.1879359,0.5442986,0.3300796
0.1879359,0.5292836,0.350027
0.1879359,0.5142686,0.364445
0.1879359,0.4992536,0.3839587
0.1879359,0.4842386,0.4039065
0.1879359,0.4692236,0.4418039
0.1879359,0.4542086,0.5141132

0.1505562,0.7132176,1.296093
0.1620577,0.7132176,1.443143
0.1735591,0.7132176,1.46272
0.1850605,0.7132176,1.48167
0.1965619,0.7132176,1.501618
0.2080634,0.7132176,1.523558
0.2195648,0.7132176,1.550667
0.2310663,0.7132176,1.57751
0.2425677,0.7132176,1.60643
0.2511938,0.70571,1.659372

0.2626953,0.5367911,2.384243
0.2741967,0.5405449,2.485739
0.2828228,0.5480524,2.507656
0.2943242,0.5518062,2.53165
0.3029503,0.5593137,2.55876
0.3115764,0.5668212,2.586426
0.3173271,0.5780824,2.635165
0.3230779,0.5893437,2.669774
0.3288285,0.600605,2.694706
0.3345793,0.6118662,2.719139
0.3374547,0.6268812,2.754045
0.3403301,0.6418962,2.788843
0.3460808,0.6531575,2.811783
0.3460808,0.6681725,2.835719
0.3460808,0.6831875,2.863177
0.3460808,0.6982025,2.89869
0.3374547,0.70571,2.984376
0.3288285,0.7132176,3.047209
0.3173271,0.7169713,3.100066
0.3058257,0.7169713,3.146219
0.2943242,0.7169713,3.208054
0.2885735,0.70571,3.260912
0.2828228,0.6944488,3.293824
0.2799474,0.6794337,3.325739
0.2799474,0.6644188,3.352441
0.2799474,0.6494037,3.375942
0.2799474,0.6343887,3.401872
0.2799474,0.6193737,3.437776
0.2799474,0.6043587,3.472659
0.2799474,0.5893437,3.500909
0.2799474,0.5743287,3.527836
0.2828228,0.5518062,3.571721
0.2856981,0.5367911,3.611402
0.2885735,0.5217761,3.65299
0.2943242,0.5105149,3.703875
0.3029503,0.5030074,3.807838
0.3144518,0.5030074,3.874022
0.3259532,0.5030074,3.917904
0.3374547,0.5030074,3.981128
0.3489562,0.5067611,4.077896
0.3575822,0.5180224,4.118579

0.4812228,0.7507551,4.877084
0.4697213,0.7507551,4.946898
0.4582199,0.7470013,5.002945
0.4495938,0.7394938,5.028876
0.4438431,0.7282325,5.082731
0.4380924,0.7169713,5.13404
0.4380924,0.7019563,5.196988
0.4438431,0.690695,5.223916
0.4495938,0.6794337,5.257826
0.4553445,0.6681725,5.300728
0.4610952,0.6569112,5.322872
0.4697213,0.6494037,5.341311
0.4754721,0.6381425,5.361811
0.4840981,0.6306349,5.374777
0.4898488,0.6193737,5.40108
0.498475,0.6118662,5.442025
0.5013503,0.5968512,5.476024
0.5042257,0.5818362,5.532871
0.5042257,0.5668212,5.57077
0.5042257,0.5518062,5.614714
0.498475,0.5405449,5.650074
0.4927242,0.5292836,5.693717
0.4840981,0.5217761,5.726677
0.4754721,0.5142686,5.762906
0.4639706,0.5105149,5.795076
0.4524692,0.5067611,5.833319
0.4409677,0.4992536,5.875967
0.4294663,0.4992536,5.91599
0.4179648,0.4954999,5.96458
0.4064634,0.4917461,6.021371
0.394962,0.4917461,6.072237

0.578985,0.7507551,6.819751
0.5818604,0.7357401,6.916461
0.5847358,0.7207251,6.938807
0.5876111,0.70571,6.953772
0.5904865,0.690695,6.975557
0.5904865,0.67568,6.990767
0.5904865,0.660665,7.009719
0.5904865,0.64565,7.02629
0.5933619,0.6306349,7.04524
0.5933619,0.61562,7.063192
0.5962372,0.600605,7.080869
0.5962372,0.5855899,7.100817
0.5991126,0.5705749,7.118768
0.5991126,0.5518062,7.142688
0.5991126,0.5367911,7.163632
0.6019879,0.5217761,7.186354
0.6019879,0.5067611,7.212285
0.6048633,0.4917461,7.242204
0.6106141,0.4804848,7.294086

0.5243532,0.7432476,7.885751
0.5358546,0.7470013,7.971131
0.5502315,0.7470013,7.986226
0.5617329,0.7470013,7.997881
0.5732344,0.7470013,8.008858
0.5847358,0.7470013,8.026
0.5962372,0.7470013,8.047753
0.6077387,0.7470013,8.071939
0.61924,0.7470013,8.091204
0.6307415,0.7470013,8.121562
0.642243,0.7470013,8.19123
0.6537445,0.7470013,8.273431
0.6652458,0.7470013,8.39576

0.7716343,0.3228272,9.619073
