0.5005073,0.4378998,0
0.5028073,0.4355997,0.1047839
0.5051073,0.4309998,0.1118416
0.5143073,0.4240997,0.1465126
0.5166074,0.4240997,0.1537828
0.5189074,0.4240997,0.1597817
0.5212073,0.4217997,0.1667784
0.5235074,0.4217997,0.1737946
0.5258074,0.4194997,0.1810313
0.5304074,0.4194997,0.1950235
0.5327075,0.4194997,0.20201
0.5350074,0.4194997,0.2090226
0.5373074,0.4217997,0.2159519
0.5419075,0.4447998,0.2784464
0.5396074,0.4516998,0.2852437
0.5396074,0.4585998,0.2918066
0.5396074,0.4677999,0.2988315
0.5396074,0.4793,0.3128886
0.5373074,0.4931,0.3196529
0.5212073,0.5828003,0.3573112
0.5166074,0.5966004,0.3682854
0.5143073,0.6127004,0.3752667
0.5097073,0.6265005,0.3822481
0.5051073,0.6403005,0.3903391
0.5005073,0.6518006,0.4033065
0.4982073,0.6610006,0.410288
0.4959073,0.6679006,0.4172701
0.4936073,0.6725006,0.4242515
0.4890072,0.6863007,0.480249
0.4867072,0.6863007,0.4860435
0.4867072,0.6840007,0.4930252
0.4867072,0.6817006,0.5010037
0.4867072,0.6771007,0.5069876
0.4890072,0.6725006,0.5215231
0.4890072,0.6656006,0.5285094
0.4982073,0.6196004,0.5629021
0.5051073,0.5989004,0.5698838
0.5166074,0.5759003,0.5768648
0.5281074,0.5529002,0.5838732
0.5419075,0.5299001,0.5907205
0.5557075,0.5115001,0.6046867
0.5672076,0.4931,0.611667
0.5787076,0.4769999,0.6186769
0.5879076,0.4631998,0.6256592
0.5994077,0.4493998,0.6326577
0.6546079,0.3941996,0.6873511
0.6615078,0.3895996,0.6948228
0.6661079,0.3872996,0.7018769
0.6684079,0.3872996,0.7088722
0.6730079,0.3872996,0.7154683
0.6753079,0.3872996,0.7292173
0.686808,0.4033996,0.7779319
0.689108,0.4079997,0.7854505
0.691408,0.4171997,0.7984121
0.691408,0.4217997,0.8123747
0.691408,0.4286997,0.8193562
0.689108,0.4355997,0.8263389
0.689108,0.4424998,0.8329088
0.689108,0.4516998,0.8399006
0.6822079,0.5253001,0.9030605
0.6799079,0.5391001,0.9097225
0.6753079,0.5529002,0.9167035
0.6730079,0.5667003,0.9234744
0.6707079,0.5782003,0.9379822
0.6684079,0.5874003,0.9439806
0.6615078,0.6265005,0.9863279
0.6592079,0.6311005,0.9931927
0.6569079,0.6334005,0.9996858
0.6569079,0.6380005,1.006234
0.6546079,0.6403005,1.020601
0.6546079,0.6426005,1.034587
0.6546079,0.6449006,1.041598
0.6569079,0.6265005,1.111166
0.6592079,0.6196004,1.117879
0.6615078,0.6127004,1.124888
0.6615078,0.6058004,1.139486
0.6638079,0.5966004,1.145219
0.6661079,0.5851003,1.152207
0.696008,0.5184001,1.194331
0.7052081,0.5046,1.201339
0.712108,0.4931,1.20733
0.7190081,0.4815999,1.222185
0.7259081,0.4723999,1.228171
0.7351082,0.4608999,1.236517
0.7443081,0.4516998,1.242504
0.7535082,0.4424998,1.249486
0.7627082,0.4309998,1.26379
0.8064084,0.3941996,1.3194
0.8133085,0.3918996,1.332465
0.8179085,0.3918996,1.346641
0.8202085,0.3895996,1.353063
0.8248084,0.3918996,1.359932
0.8271084,0.3918996,1.367384
0.8409085,0.4102997,1.423149
0.8432085,0.4148997,1.437114
0.8432085,0.4171997,1.444093
0.8455086,0.4240997,1.450193
0.8455086,0.4309998,1.457178
0.8455086,0.4355997,1.471826
0.8432085,0.4700999,1.506595
0.8409085,0.4793,1.519325
0.8409085,0.4861999,1.52711
0.8409085,0.4954,1.534093
0.8386085,0.5023,1.541073
0.8386085,0.5115001,1.554839
0.8363085,0.5184001,1.562256
0.8340085,0.5276001,1.56824
0.8317086,0.5391001,1.575221
0.8202085,0.5897003,1.630915
0.8202085,0.5966004,1.637897
0.8202085,0.6035004,1.644577
0.8179085,0.6104004,1.65207
0.8179085,0.6173004,1.658622
0.8156085,0.6242005,1.665662
0.8133085,0.6311005,1.679654
0.8133085,0.6564006,1.714608
0.8133085,0.6633006,1.720665
0.8156085,0.6702006,1.727654
0.8179085,0.6725006,1.735534
0.8202085,0.6771007,1.741541
0.8248084,0.6794006,1.748526
0.8271084,0.6817006,1.762535
0.8317086,0.6840007,1.769502
0.8409085,0.6840007,1.776488
0.8501086,0.6840007,1.783308

