0.7305081,0.3803996,0
0.7259081,0.3780995,0.0209434
0.7236081,0.3780995,0.0279242
0.7305081,0.3872996,0.0836885
0.7351082,0.3895996,0.0895193
0.7420081,0.4010996,0.1102339
0.7466081,0.4102997,0.1172118
0.7512082,0.4171997,0.1251899
0.7558082,0.4240997,0.1382123
0.8064084,0.4976999,0.1961578
0.8156085,0.5069,0.2011472
0.8225085,0.5184001,0.2081399
0.8317086,0.5276001,0.2221024
0.8363085,0.5391001,0.2292971
0.8432085,0.5460002,0.2362553
0.8455086,0.5552002,0.2432537
0.8547086,0.5874003,0.3048595
0.8547086,0.5897003,0.311839
0.8547086,0.5943003,0.3188201
0.8524086,0.5966004,0.3256789
0.8478086,0.5989004,0.3326639
0.8432085,0.6035004,0.3466704
0.7834083,0.6150004,0.4021972
0.7719083,0.6150004,0.4092073
0.7558082,0.6173004,0.4159627
0.7420081,0.6173004,0.4295686
0.7305081,0.6173004,0.4375446
0.714408,0.6196004,0.4435721
0.7006081,0.6196004,0.4505537
0.6247078,0.6104004,0.50614
0.6155077,0.6104004,0.5131509
0.6063077,0.6081004,0.519895
0.6017076,0.6035004,0.5268976
0.5948076,0.6012004,0.5338818
0.5902076,0.5966004,0.5408886
0.5879076,0.5920003,0.5545417
0.5810076,0.5529002,0.6103582
0.5856076,0.5414002,0.6243171
0.5879076,0.5345001,0.6382798
0.5925077,0.5253001,0.64509

0.6753079,0.2791992,0.9218553
0.686808,0.3021992,1.033992

